Focal_Shar,ArcLongUTM,ArcLatUTM,DepthM,LongUTM,LatUTM
801,630164.2766,4833434.119,4.571777,164.276622,434.11871
801,630166.0823,4833437.835,4.571777,166.082322,437.83458
801,630175.2339,4833436.046,4.571777,175.233937,436.04585
801,630166.9762,4833427.874,4.571777,166.976215,427.87442
801,630168.2833,4833437.237,4.571777,168.283303,437.23651
801,630172.0178,4833436.626,4.571777,172.017752,436.62588
801,630163.678,4833429.707,4.571777,163.678019,429.70746
801,630164.217,4833439.713,4.571777,164.217003,439.713
801,630172.1659,4833431.65,4.571777,172.165931,431.65044
801,630159.8216,4833442.781,4.571777,159.821592,442.781
801,630173.6556,4833439.702,4.571777,173.655621,439.70157
801,630177.2709,4833437.954,4.571777,177.270898,437.95382
801,630156.7006,4833433.526,4.571777,156.700583,433.52606
801,630160.8674,4833443.317,4.571777,160.867409,443.31731
801,630168.5315,4833429.993,4.571777,168.531539,429.99286
801,630162.6278,4833436.14,4.571777,162.627792,436.14036
801,630163.468,4833443.762,4.571777,163.468015,443.76179
801,630169.1569,4833444.102,4.571777,169.156879,444.10186
801,630177.3135,4833437.795,4.571777,177.31354,437.79528
801,630169.526,4833432.3,4.571777,169.525958,432.30044
801,630167.7415,4833440.831,4.571777,167.741513,440.831
801,630171.371,4833434.922,4.571777,171.371026,434.92184
801,630170.048,4833435.416,4.571777,170.048031,435.41604
801,630167.4802,4833432.005,4.571777,167.480242,432.00522
801,630163.9891,4833430.131,4.571777,163.989084,430.13114
801,630168.2123,4833433.392,4.571777,168.212254,433.39218
801,630167.9045,4833433.904,4.571777,167.904464,433.90443
801,630169.4046,4833434.648,4.571777,169.40458,434.64793
801,630168.3686,4833436.919,4.571777,168.368589,436.91943
801,630172.6722,4833432.297,4.571777,172.672164,432.29663
801,630166.0031,4833437.813,4.571777,166.003052,437.81326
801,630153.9906,4833434.752,4.571777,153.99063,434.75227
801,630169.8293,4833438.757,4.571777,169.829337,438.75741
801,630158.9518,4833439.062,4.571777,158.951826,439.06186
801,630160.3098,4833432.117,4.571777,160.309844,432.11671
801,630170.3291,4833425.206,4.571777,170.329084,425.20604
801,630173.35,4833436.729,4.571777,173.350037,436.72921
801,630162.9433,4833429.595,4.571777,162.943267,429.59484
801,630174.544,4833432.29,4.571777,174.544033,432.29008
801,630176.7871,4833441.649,4.571777,176.787056,441.6489
801,630161.1332,4833432.848,4.571777,161.133156,432.84818
801,630167.3129,4833433.575,4.571777,167.312946,433.57532
801,630171.6493,4833438.312,4.571777,171.649273,438.31187
801,630172.9406,4833432.879,4.571777,172.940586,432.87886
801,630172.5661,4833434.903,4.571777,172.566092,434.90326
801,630178.2189,4833437.274,4.571777,178.218863,437.27374
801,630169.3931,4833437.535,4.571777,169.393084,437.53501
801,630179.1674,4833438.804,4.571777,179.167364,438.80393
801,630160.3733,4833429.669,4.571777,160.373273,429.66863
801,630159.1591,4833426.282,4.571777,159.15909,426.28187
801,630169.204,4833424.648,4.571777,169.203997,424.64841
801,630163.5632,4833433.927,4.571777,163.563191,433.92682
801,630171.698,4833425.489,4.571777,171.697997,425.48923
801,630159.9523,4833428.705,4.571777,159.952326,428.70535
801,630170.2148,4833431.636,4.571777,170.214792,431.63567
801,630163.3069,4833420.342,4.571777,163.306866,420.34209
801,630170.674,4833439.41,4.571777,170.673971,439.40962
801,630161.5317,4833429.47,4.571777,161.531712,429.47018
801,630162.6207,4833432.058,4.571777,162.620706,432.05822
801,630170.662,4833427.761,4.571777,170.662006,427.76073
801,630161.4218,4833428.931,4.571777,161.42183,428.9306
801,630157.7743,4833435.855,4.571777,157.774271,435.85497
801,630170.9501,4833433.959,4.571777,170.950079,433.95856
801,630166.4213,4833427.725,4.571777,166.421324,427.72517
801,630170.024,4833436.77,4.571777,170.023969,436.76964
801,630172.1873,4833431.571,4.571777,172.187253,431.57117
801,630160.5755,4833433.973,3.047851,160.575525,433.97327
801,630156.9663,4833435.383,3.047851,156.966265,435.38262
801,630160.0349,4833429.663,3.047851,160.034871,429.66261
801,630154.9419,4833435.008,3.047851,154.94187,435.00813
801,630157.279,4833430.111,3.047851,157.279,430.11143
801,630154.6674,4833434.764,3.047851,154.667433,434.7643
801,630153.0328,4833432.625,3.047851,153.032838,432.62454
801,630156.6601,4833430.2,3.047851,156.660145,430.19999
801,630155.8614,4833430.325,3.047851,155.861429,430.32518
801,630163.3178,4833427.57,3.047851,163.317761,427.57044
801,630175.3564,4833438.119,3.047851,175.356385,438.11891
801,630168.9661,4833436.91,3.047851,168.966122,436.91014
801,630173.5337,4833439.839,3.047851,173.533709,439.83879
801,630166.9718,4833434.844,3.047851,166.971804,434.84364
801,630170.1316,4833440.794,3.047851,170.131646,440.79384
801,630176.3317,4833437.021,3.047851,176.331688,437.02116
801,630168.4473,4833434.73,4.571777,168.447324,434.73048
801,630170.199,4833429.166,4.571777,170.198951,429.16627
801,630170.7959,4833439.272,3.047851,170.795884,439.2724
801,630171.2841,4833440.934,3.047851,171.28407,440.9338
801,630159.3581,4833429.651,3.047851,159.358068,429.65058
801,630157.8016,4833435.437,3.047851,157.801608,435.43729
801,630167.9629,4833436.215,4.571777,167.962948,436.21529
801,630158.5025,4833434.096,3.047851,158.502473,434.09572
801,630155.675,4833428.49,3.047851,155.675017,428.48993
801,630163.8223,4833433.912,3.047851,163.822323,433.91151
801,630153.0153,4833435.85,3.047851,153.015327,435.85002
801,630159.8282,4833432.327,4.571777,159.828208,432.32718
801,630154.645,4833430.423,4.571777,154.645042,430.42303
801,630167.3774,4833435.548,4.571777,167.377445,435.54778
801,630163.2986,4833436.491,4.571777,163.298579,436.4908
801,630165.5915,4833425.122,4.571777,165.591462,425.12182
801,630170.961,4833441.187,4.571777,170.960974,441.18691
801,630161.986,4833429.677,4.571777,161.986011,429.67738
801,630162.3299,4833427.135,4.571777,162.329893,427.13472
801,630170.9955,4833432.526,4.571777,170.995462,432.52569
801,630172.6131,4833427.776,4.571777,172.613145,427.7755
801,630164.3772,4833434.061,4.571777,164.377214,434.06076
801,630169.7834,4833437.98,4.571777,169.783419,437.98002
801,630165.5203,4833433.603,4.571777,165.520347,433.60319
801,630169.2537,4833428.572,4.571777,169.253725,428.57201
801,630171.8718,4833438.117,4.571777,171.871777,438.1167
801,630169.6429,4833436.922,4.571777,169.642925,436.92217
801,630168.994,4833438.703,4.571777,168.993993,438.70274
801,630166.9937,4833436.975,4.571777,166.993661,436.97464
801,630172.5317,4833431.239,4.571777,172.53167,431.23879
801,630165.2218,4833434.713,4.571777,165.221847,434.71297
801,630172.4458,4833429.346,4.571777,172.445849,429.34559
801,630165.0338,4833426.247,4.571777,165.033831,426.24691
801,630166.3289,4833436.286,4.571777,166.328888,436.2858
801,630167.1495,4833425.966,4.571777,167.149526,425.96592
801,630163.4413,4833434.064,4.571777,163.441279,434.06404
801,630163.0384,4833432.086,4.571777,163.038378,432.08556
801,630167.4141,4833435.728,4.571777,167.414073,435.72764
801,630169.2696,4833431.041,4.571777,169.269566,431.04141
801,630165.9265,4833436.518,4.571777,165.926522,436.5176
801,630172.8673,4833432.519,4.571777,172.867331,432.51914
801,630167.53,4833435.929,4.571777,167.52997,435.92882
801,630168.0335,4833437.849,4.571777,168.033462,437.84935
801,630174.0236,4833435.805,4.571777,174.023565,435.8053
801,630163.3101,4833433.604,4.571777,163.310075,433.60372
801,630167.9662,4833437.151,4.571777,167.966223,437.15122
801,630169.8644,4833432.306,4.571777,169.864359,432.30646
801,630172.6672,4833437.056,4.571777,172.667218,437.05558
801,630172.1796,4833437.604,4.571777,172.179567,437.60445
801,630172.2168,4833427.669,4.571777,172.216795,427.66889
801,630162.7465,4833422.742,4.571777,162.746495,422.74152
801,630163.057,4833433.281,4.571777,163.056959,433.28063
801,630172.1173,4833432.147,4.571777,172.117273,432.14738
801,630165.557,4833433.783,4.571777,165.556974,433.78305
801,630174.0389,4833436.064,4.571777,174.038871,436.06443
801,630173.1385,4833431.827,4.571777,173.138494,431.82703
801,630173.8322,4833438.729,4.571777,173.832208,438.729
801,630172.7241,4833432.736,4.571777,172.724097,432.73563
801,630167.9509,4833436.892,4.571777,167.950917,436.89209
801,630163.5178,4833435.36,4.571777,163.517809,435.35969
801,630168.2953,4833436.56,4.571777,168.295334,436.55971
801,630169.6714,4833428.599,4.571777,169.671397,428.59935
801,630163.3603,4833439.738,4.571777,163.360338,439.73759
801,630153.2154,4833431.314,4.571777,153.21544,431.31358
801,630167.032,4833431.46,4.571777,167.031958,431.45962
801,630179.0356,4833436.133,4.571777,179.035625,436.13334
801,630160.5209,4833422.483,4.571777,160.520918,422.48292
801,630154.1869,4833439.395,4.571777,154.186867,439.39532
801,630168.9524,4833443.282,4.571777,168.952421,443.28182
801,630169.0575,4833423.929,4.571777,169.057488,423.92896
